Time [s];	Voltage [V];	Current [A]
+6.9120000000000005E+02;	+4.1074658266776245E+00;	+1.0001981831933255E+00
+6.9139999999999998E+02;	+4.1077191876111714E+00;	+1.0001988773943478E+00
+6.9160000000000002E+02;	+4.1079618263735478E+00;	+1.0002019517131615E+00
+6.9179999999999995E+02;	+4.1081800424127080E+00;	+1.0002022988136725E+00
+6.9200000000000000E+02;	+4.1083946843948107E+00;	+1.0002039351446539E+00
+6.9220000000000005E+02;	+4.1085970157359410E+00;	+1.0002040343162286E+00
+6.9239999999999998E+02;	+4.1087957730200158E+00;	+1.0002043814167398E+00
+6.9260000000000002E+02;	+4.1089915519232107E+00;	+1.0002056210614227E+00
+6.9279999999999995E+02;	+4.1091684677474971E+00;	+1.0002057202329973E+00
+6.9300000000000000E+02;	+4.1093535244795234E+00;	+1.0002060673335083E+00
+6.9320000000000005E+02;	+4.1095254763356754E+00;	+1.0002069102918929E+00
+6.9339999999999998E+02;	+4.1096898829602653E+00;	+1.0002073069781916E+00
+6.9360000000000002E+02;	+4.1098580622006358E+00;	+1.0002079515934266E+00
+6.9379999999999995E+02;	+4.1100268371171831E+00;	+1.0002112738411766E+00
+6.9400000000000000E+02;	+4.1101854855387367E+00;	+1.0002104804685796E+00
+6.9420000000000005E+02;	+4.1103334117891217E+00;	+1.0002102325396429E+00
+6.9439999999999998E+02;	+4.1104918616519521E+00;	+1.0002113234269638E+00
+6.9460000000000002E+02;	+4.1106385965499852E+00;	+1.0002119680421988E+00
+6.9479999999999995E+02;	+4.1107896997399767E+00;	+1.0002122159711355E+00
+6.9500000000000000E+02;	+4.1109259110255660E+00;	+1.0002107779833036E+00
+6.9520000000000005E+02;	+4.1110722488061482E+00;	+1.0002110259122401E+00
+6.9539999999999998E+02;	+4.1112193808216322E+00;	+1.0002124143142848E+00
+6.9560000000000002E+02;	+4.1113536065199687E+00;	+1.0002121167995610E+00
+6.9579999999999995E+02;	+4.1114858466310515E+00;	+1.0002099846107064E+00
+6.9600000000000000E+02;	+4.1116186824183103E+00;	+1.0002088937233855E+00
+6.9620000000000005E+02;	+4.1117489369421394E+00;	+1.0002098358533444E+00
+6.9639999999999998E+02;	+4.1118760145263629E+00;	+1.0002089433091730E+00
+6.9660000000000002E+02;	+4.1120050776978401E+00;	+1.0002086457944490E+00
+6.9679999999999995E+02;	+4.1121341408693182E+00;	+1.0002102325396431E+00
+6.9700000000000000E+02;	+4.1122641968344213E+00;	+1.0002113234269638E+00
+6.9720000000000005E+02;	+4.1123861118917864E+00;	+1.0002085962086615E+00
+6.9739999999999998E+02;	+4.1125139837109108E+00;	+1.0002097366817699E+00
+6.9760000000000002E+02;	+4.1126297434477896E+00;	+1.0002099846107066E+00
+6.9779999999999995E+02;	+4.1127566224732881E+00;	+1.0002093399954715E+00
+6.9800000000000000E+02;	+4.1128717865339910E+00;	+1.0002091912381095E+00
+6.9820000000000005E+02;	+4.1129905246517495E+00;	+1.0002093399954715E+00
+6.9839999999999998E+02;	+4.1131140281789165E+00;	+1.0002127614147960E+00
+6.9860000000000002E+02;	+4.1132305821506963E+00;	+1.0002104804685796E+00
+6.9879999999999995E+02;	+4.1133455476526750E+00;	+1.0002104804685796E+00
+6.9900000000000000E+02;	+4.1134543578341658E+00;	+1.0002101829538557E+00
+6.9920000000000005E+02;	+4.1135750815391789E+00;	+1.0002121167995610E+00
+6.9939999999999998E+02;	+4.1136904441586069E+00;	+1.0002125630716467E+00
+6.9960000000000002E+02;	+4.1137915105498095E+00;	+1.0002116209416878E+00
+6.9979999999999995E+02;	+4.1139023063185549E+00;	+1.0002107283975161E+00
+7.0000000000000000E+02;	+4.1140133006460244E+00;	+1.0002116705274753E+00
+7.0020000000000005E+02;	+4.1141181396530095E+00;	+1.0002105796401544E+00
+7.0039999999999998E+02;	+4.1142257584821484E+00;	+1.0002122159711355E+00
+7.0060000000000002E+02;	+4.1143431066888310E+00;	+1.0002126622432215E+00
+7.0079999999999995E+02;	+4.1144469529021883E+00;	+1.0002144473315646E+00
+7.0100000000000000E+02;	+4.1145456365886872E+00;	+1.0002106788117289E+00
+7.0120000000000005E+02;	+4.1146431289228333E+00;	+1.0002118192848370E+00
+7.0139999999999998E+02;	+4.1147477693710925E+00;	+1.0002104804685794E+00
+7.0160000000000002E+02;	+4.1148581680223879E+00;	+1.0002114721843258E+00
+7.0179999999999995E+02;	+4.1149628084706462E+00;	+1.0002109267406654E+00
+7.0200000000000000E+02;	+4.1150561310715608E+00;	+1.0002123151427103E+00
+7.0220000000000005E+02;	+4.1151587859325671E+00;	+1.0002129597579452E+00
+7.0239999999999998E+02;	+4.1152630292633736E+00;	+1.0002146952605013E+00
+7.0260000000000002E+02;	+4.1153494023089019E+00;	+1.0002100837822809E+00
+7.0279999999999995E+02;	+4.1154482845541258E+00;	+1.0002126126574342E+00
+7.0300000000000000E+02;	+4.1155471667993497E+00;	+1.0002121167995608E+00
+7.0320000000000005E+02;	+4.1156440634573199E+00;	+1.0002117696990498E+00
+7.0339999999999998E+02;	+4.1157338120011788E+00;	+1.0002092408238970E+00
+7.0360000000000002E+02;	+4.1158342827162047E+00;	+1.0002111746696021E+00
+7.0379999999999995E+02;	+4.1159242298187886E+00;	+1.0002107283975161E+00
+7.0400000000000000E+02;	+4.1160223178291107E+00;	+1.0002114721843258E+00
+7.0420000000000005E+02;	+4.1161047197001315E+00;	+1.0002069598776802E+00
+7.0439999999999998E+02;	+4.1161998293295738E+00;	+1.0002079515934263E+00
+7.0460000000000002E+02;	+4.1162939461653894E+00;	+1.0002073565639786E+00
+7.0479999999999995E+02;	+4.1163916370582605E+00;	+1.0002088441375980E+00
+7.0500000000000000E+02;	+4.1164903207447603E+00;	+1.0002090920665347E+00
+7.0520000000000005E+02;	+4.1165745096443089E+00;	+1.0002086457944490E+00
+7.0539999999999998E+02;	+4.1166606841311095E+00;	+1.0002075053213408E+00
+7.0560000000000002E+02;	+4.1167591692588834E+00;	+1.0002108771548781E+00
+7.0579999999999995E+02;	+4.1168471307742136E+00;	+1.0002100837822809E+00
+7.0600000000000000E+02;	+4.1169474029305144E+00;	+1.0002121663853483E+00
+7.0620000000000005E+02;	+4.1170274220968297E+00;	+1.0002112242553893E+00
+7.0639999999999998E+02;	+4.1171195533453933E+00;	+1.0002127614147962E+00
+7.0660000000000002E+02;	+4.1172051321560188E+00;	+1.0002111250838146E+00
+7.0679999999999995E+02;	+4.1172919023189953E+00;	+1.0002121167995610E+00
+7.0700000000000000E+02;	+4.1173844306850080E+00;	+1.0002133564442439E+00
+7.0720000000000005E+02;	+4.1174686195845567E+00;	+1.0002113234269638E+00
+7.0739999999999998E+02;	+4.1175520142492044E+00;	+1.0002104308827924E+00
+7.0760000000000002E+02;	+4.1176387844121818E+00;	+1.0002119680421990E+00
+7.0779999999999995E+02;	+4.1177219805181027E+00;	+1.0002111250838146E+00
+7.0800000000000000E+02;	+4.1178018011256929E+00;	+1.0002108275690909E+00
+7.0820000000000005E+02;	+4.1178929395806287E+00;	+1.0002110754980273E+00
+7.0839999999999998E+02;	+4.1179731573056699E+00;	+1.0002128605863707E+00
+7.0860000000000002E+02;	+4.1180513894434574E+00;	+1.0002110754980273E+00
+7.0879999999999995E+02;	+4.1181375639302589E+00;	+1.0002119184564118E+00
+7.0900000000000000E+02;	+4.1182203629187297E+00;	+1.0002125630716467E+00
+7.0920000000000005E+02;	+4.1183049489357284E+00;	+1.0002124143142848E+00
+7.0939999999999998E+02;	+4.1183821882798899E+00;	+1.0002115217701133E+00
+7.0960000000000002E+02;	+4.1184606189764033E+00;	+1.0002136043731804E+00
+7.0979999999999995E+02;	+4.1185424251712472E+00;	+1.0002129101721577E+00
+7.1000000000000000E+02;	+4.1186220472201125E+00;	+1.0002109267406656E+00
+7.1020000000000005E+02;	+4.1187030591800555E+00;	+1.0002113234269641E+00
+7.1039999999999998E+02;	+4.1187848653748986E+00;	+1.0002113730127513E+00
+7.1060000000000002E+02;	+4.1188523753415174E+00;	+1.0002107779833034E+00
+7.1079999999999995E+02;	+4.1189335858601854E+00;	+1.0002113234269638E+00
+7.1100000000000000E+02;	+4.1190155906137544E+00;	+1.0002111250838148E+00
+7.1120000000000005E+02;	+4.1190938227515428E+00;	+1.0002099846107066E+00
+7.1139999999999998E+02;	+4.1191714592131534E+00;	+1.0002118688706243E+00
+7.1160000000000002E+02;	+4.1192471100875130E+00;	+1.0002092904096840E+00
+7.1179999999999995E+02;	+4.1193227609618708E+00;	+1.0002100341964937E+00
+7.1200000000000000E+02;	+4.1194041700392647E+00;	+1.0002108275690906E+00
+7.1220000000000005E+02;	+4.1194726727995095E+00;	+1.0002115217701131E+00
+7.1239999999999998E+02;	+4.1195542804356284E+00;	+1.0002120176279863E+00
+7.1260000000000002E+02;	+4.1196271514878315E+00;	+1.0002105796401544E+00
+7.1279999999999995E+02;	+4.1197041922732671E+00;	+1.0002116705274753E+00
+7.1300000000000000E+02;	+4.1197754748556674E+00;	+1.0002127118290087E+00
+7.1320000000000005E+02;	+4.1198531113172789E+00;	+1.0002126126574342E+00
+7.1339999999999998E+02;	+4.1199255852520311E+00;	+1.0002114225985383E+00
+7.1360000000000002E+02;	+4.1200038173898195E+00;	+1.0002126126574342E+00
+7.1379999999999995E+02;	+4.1200725187087901E+00;	+1.0002110259122401E+00
+7.1400000000000000E+02;	+4.1201432056150145E+00;	+1.0002124639000722E+00
+7.1420000000000005E+02;	+4.1202170694608453E+00;	+1.0002124143142850E+00
+7.1439999999999998E+02;	+4.1202937131288300E+00;	+1.0002130093437327E+00
+7.1460000000000002E+02;	+4.1203576490383922E+00;	+1.0002125134858593E+00
+7.1479999999999995E+02;	+4.1204311157667712E+00;	+1.0002111746696019E+00
+7.1500000000000000E+02;	+4.1205055752887771E+00;	+1.0002121663853483E+00
+7.1520000000000005E+02;	+4.1205722910204949E+00;	+1.0002111746696021E+00
+7.1539999999999998E+02;	+4.1206403966632896E+00;	+1.0002106788117289E+00
+7.1560000000000002E+02;	+4.1207150547440206E+00;	+1.0002128605863707E+00
+7.1579999999999995E+02;	+4.1207789906535837E+00;	+1.0002106788117289E+00
+7.1600000000000000E+02;	+4.1208522588232377E+00;	+1.0002111746696019E+00
+7.1620000000000005E+02;	+4.1209183788787795E+00;	+1.0002113730127513E+00
+7.1639999999999998E+02;	+4.1209821162296167E+00;	+1.0002093399954715E+00
+7.1660000000000002E+02;	+4.1210484348438827E+00;	+1.0002103812970049E+00
+7.1679999999999995E+02;	+4.1211219015722627E+00;	+1.0002113234269638E+00
+7.1700000000000000E+02;	+4.1211941769482889E+00;	+1.0002108275690909E+00
+7.1720000000000005E+02;	+4.1212563258293242E+00;	+1.0002115713559006E+00
+7.1739999999999998E+02;	+4.1213270127355486E+00;	+1.0002128110005835E+00
+7.1760000000000002E+02;	+4.1213907500863849E+00;	+1.0002118688706245E+00
+7.1779999999999995E+02;	+4.1214612384338842E+00;	+1.0002110259122403E+00
+7.1800000000000000E+02;	+4.1215233873149195E+00;	+1.0002115217701129E+00
+7.1820000000000005E+02;	+4.1215968540432986E+00;	+1.0002121167995608E+00
+7.1839999999999998E+02;	+4.1216586058068829E+00;	+1.0002115217701133E+00
+7.1860000000000002E+02;	+4.1217249244211489E+00;	+1.0002118192848370E+00
+7.1879999999999995E+02;	+4.1217900516830630E+00;	+1.0002108771548783E+00
+7.1900000000000000E+02;	+4.1218597457956614E+00;	+1.0002123151427103E+00
+7.1920000000000005E+02;	+4.1219250716163014E+00;	+1.0002128110005835E+00
+7.1939999999999998E+02;	+4.1219850363513570E+00;	+1.0002110259122399E+00
+7.1960000000000002E+02;	+4.1220473837911165E+00;	+1.0002090920665347E+00
+7.1979999999999995E+02;	+4.1221142980815593E+00;	+1.0002096375101952E+00
+7.2000000000000000E+02;	+4.1221730714642630E+00;	+1.0002097366817699E+00
+7.2020000000000005E+02;	+4.0531312242793627E+00;	+0.0000000000000000E+00
+7.2039999999999998E+02;	+4.0525661261470178E+00;	+0.0000000000000000E+00
+7.2060000000000002E+02;	+4.0521559038204451E+00;	+0.0000000000000000E+00
+7.2079999999999995E+02;	+4.0518268920125413E+00;	+0.0000000000000000E+00
+7.2100000000000000E+02;	+4.0515401732131364E+00;	+0.0000000000000000E+00
+7.2120000000000005E+02;	+4.0512770829020477E+00;	+0.0000000000000000E+00
+7.2139999999999998E+02;	+4.0510447691933900E+00;	+0.0000000000000000E+00
+7.2160000000000002E+02;	+4.0508313185636391E+00;	+0.0000000000000000E+00
+7.2179999999999995E+02;	+4.0506331569557403E+00;	+0.0000000000000000E+00
+7.2200000000000000E+02;	+4.0504338039954888E+00;	+0.0000000000000000E+00
+7.2220000000000005E+02;	+4.0502539097903218E+00;	+0.0000000000000000E+00
+7.2239999999999998E+02;	+4.0500845391975995E+00;	+0.0000000000000000E+00
+7.2260000000000002E+02;	+4.0499268835696718E+00;	+0.0000000000000000E+00
+7.2279999999999995E+02;	+4.0497662495608644E+00;	+0.0000000000000000E+00
+7.2300000000000000E+02;	+4.0496117708725423E+00;	+0.0000000000000000E+00
+7.2320000000000005E+02;	+4.0494612633587277E+00;	+0.0000000000000000E+00
+7.2339999999999998E+02;	+4.0493246549556874E+00;	+0.0000000000000000E+00
+7.2360000000000002E+02;	+4.0491900321398999E+00;	+0.0000000000000000E+00
+7.2379999999999995E+02;	+4.0490518352670568E+00;	+0.0000000000000000E+00
+7.2400000000000000E+02;	+4.0489275375049880E+00;	+0.0000000000000000E+00
+7.2420000000000005E+02;	+4.0487917233368487E+00;	+0.0000000000000000E+00
+7.2439999999999998E+02;	+4.0486688154858577E+00;	+0.0000000000000000E+00
+7.2460000000000002E+02;	+4.0485403479905573E+00;	+0.0000000000000000E+00
+7.2479999999999995E+02;	+4.0484267723996563E+00;	+0.0000000000000000E+00
+7.2500000000000000E+02;	+4.0483074386057210E+00;	+0.0000000000000000E+00
+7.2520000000000005E+02;	+4.0482053794208923E+00;	+0.0000000000000000E+00
+7.2539999999999998E+02;	+4.0480935908585201E+00;	+0.0000000000000000E+00
+7.2560000000000002E+02;	+4.0479800152676200E+00;	+0.0000000000000000E+00
+7.2579999999999995E+02;	+4.0478801402287692E+00;	+0.0000000000000000E+00
+7.2600000000000000E+02;	+4.0477733156345321E+00;	+0.0000000000000000E+00
+7.2620000000000005E+02;	+4.0476633141006877E+00;	+0.0000000000000000E+00
+7.2639999999999998E+02;	+4.0475652260903656E+00;	+0.0000000000000000E+00
+7.2660000000000002E+02;	+4.0474653510515139E+00;	+0.0000000000000000E+00
+7.2679999999999995E+02;	+4.0473716313331494E+00;	+0.0000000000000000E+00
+7.2700000000000000E+02;	+4.0472765217037070E+00;	+0.0000000000000000E+00
+7.2720000000000005E+02;	+4.0471808163980887E+00;	+0.0000000000000000E+00
+7.2739999999999998E+02;	+4.0470807428005129E+00;	+0.0000000000000000E+00
+7.2760000000000002E+02;	+4.0469900014630289E+00;	+0.0000000000000000E+00
+7.2779999999999995E+02;	+4.0468996572429932E+00;	+0.0000000000000000E+00
+7.2800000000000000E+02;	+4.0468031577024739E+00;	+0.0000000000000000E+00
+7.2820000000000005E+02;	+4.0467197630378271E+00;	+0.0000000000000000E+00
+7.2839999999999998E+02;	+4.0466353755795534E+00;	+0.0000000000000000E+00
+7.2860000000000002E+02;	+4.0465486054165760E+00;	+0.0000000000000000E+00
+7.2879999999999995E+02;	+4.0464602467837958E+00;	+0.0000000000000000E+00
+7.2900000000000000E+02;	+4.0463881699664936E+00;	+0.0000000000000000E+00
+7.2920000000000005E+02;	+4.0463049738605710E+00;	+0.0000000000000000E+00
+7.2939999999999998E+02;	+4.0462291244274882E+00;	+0.0000000000000000E+00
+7.2960000000000002E+02;	+4.0461497009373479E+00;	+0.0000000000000000E+00
+7.2979999999999995E+02;	+4.0460649163616251E+00;	+0.0000000000000000E+00
+7.3000000000000000E+02;	+4.0459888683698155E+00;	+0.0000000000000000E+00
+7.3020000000000005E+02;	+4.0459050765877178E+00;	+0.0000000000000000E+00
+7.3039999999999998E+02;	+4.0458250574214025E+00;	+0.0000000000000000E+00
+7.3060000000000002E+02;	+4.0457498036644948E+00;	+0.0000000000000000E+00
+7.3079999999999995E+02;	+4.0456822936978760E+00;	+0.0000000000000000E+00
+7.3100000000000000E+02;	+4.0456072384996942E+00;	+0.0000000000000000E+00
+7.3120000000000005E+02;	+4.0455262265397511E+00;	+0.0000000000000000E+00
+7.3139999999999998E+02;	+4.0454612978365621E+00;	+0.0000000000000000E+00
+7.3160000000000002E+02;	+4.0453828671400487E+00;	+0.0000000000000000E+00
+7.3179999999999995E+02;	+4.0453068191482400E+00;	+0.0000000000000000E+00
+7.3200000000000000E+02;	+4.0452373235943675E+00;	+0.0000000000000000E+00
+7.3220000000000005E+02;	+4.0451710049801006E+00;	+0.0000000000000000E+00
+7.3239999999999998E+02;	+4.0450943613121160E+00;	+0.0000000000000000E+00
+7.3260000000000002E+02;	+4.0450280426978500E+00;	+0.0000000000000000E+00
+7.3279999999999995E+02;	+4.0449593413788785E+00;	+0.0000000000000000E+00
+7.3300000000000000E+02;	+4.0448866688854004E+00;	+0.0000000000000000E+00
+7.3320000000000005E+02;	+4.0448225344171123E+00;	+0.0000000000000000E+00
+7.3339999999999998E+02;	+4.0447593927424519E+00;	+0.0000000000000000E+00
+7.3360000000000002E+02;	+4.0446950597154379E+00;	+0.0000000000000000E+00
+7.3379999999999995E+02;	+4.0446245713679394E+00;	+0.0000000000000000E+00
+7.3400000000000000E+02;	+4.0445554729315178E+00;	+0.0000000000000000E+00
+7.3420000000000005E+02;	+4.0444895514347019E+00;	+0.0000000000000000E+00
+7.3439999999999998E+02;	+4.0444285939060194E+00;	+0.0000000000000000E+00
+7.3460000000000002E+02;	+4.0443686291709637E+00;	+0.0000000000000000E+00
+7.3479999999999995E+02;	+4.0443134298453165E+00;	+0.0000000000000000E+00
+7.3500000000000000E+02;	+4.0442490968183025E+00;	+0.0000000000000000E+00
+7.3520000000000005E+02;	+4.0441927061403042E+00;	+0.0000000000000000E+00
+7.3539999999999998E+02;	+4.0441321457290726E+00;	+0.0000000000000000E+00
+7.3560000000000002E+02;	+4.0440747622574458E+00;	+0.0000000000000000E+00
+7.3579999999999995E+02;	+4.0440120177002354E+00;	+0.0000000000000000E+00
+7.3600000000000000E+02;	+4.0439542371111594E+00;	+0.0000000000000000E+00
+7.3620000000000005E+02;	+4.0438974493157094E+00;	+0.0000000000000000E+00
+7.3639999999999998E+02;	+4.0438424485487872E+00;	+0.0000000000000000E+00
+7.3660000000000002E+02;	+4.0437822852550065E+00;	+0.0000000000000000E+00
+7.3679999999999995E+02;	+4.0437187464628943E+00;	+0.0000000000000000E+00
+7.3700000000000000E+02;	+4.0436663269594026E+00;	+0.0000000000000000E+00
+7.3720000000000005E+02;	+4.0436133117797342E+00;	+0.0000000000000000E+00
+7.3739999999999998E+02;	+4.0435618850698685E+00;	+0.0000000000000000E+00
+7.3760000000000002E+02;	+4.0434993390713840E+00;	+0.0000000000000000E+00
+7.3779999999999995E+02;	+4.0434485080376943E+00;	+0.0000000000000000E+00
+7.3800000000000000E+02;	+4.0434006553848851E+00;	+0.0000000000000000E+00
+7.3820000000000005E+02;	+4.0433373151514980E+00;	+0.0000000000000000E+00
+7.3839999999999998E+02;	+4.0432823143845766E+00;	+0.0000000000000000E+00
+7.3860000000000002E+02;	+4.0432362487602953E+00;	+0.0000000000000000E+00
+7.3879999999999995E+02;	+4.0431838292568036E+00;	+0.0000000000000000E+00
+7.3900000000000000E+02;	+4.0431262472264518E+00;	+0.0000000000000000E+00
+7.3920000000000005E+02;	+4.0430746219578610E+00;	+0.0000000000000000E+00
+7.3939999999999998E+02;	+4.0430212096607425E+00;	+0.0000000000000000E+00
+7.3960000000000002E+02;	+4.0429689887159750E+00;	+0.0000000000000000E+00
+7.3979999999999995E+02;	+4.0429207389457149E+00;	+0.0000000000000000E+00
+7.4000000000000000E+02;	+4.0428716949405539E+00;	+0.0000000000000000E+00
+7.4020000000000005E+02;	+4.0428194739957872E+00;	+0.0000000000000000E+00
+7.4039999999999998E+02;	+4.0427682458446474E+00;	+0.0000000000000000E+00
+7.4060000000000002E+02;	+4.0427140393126271E+00;	+0.0000000000000000E+00
+7.4079999999999995E+02;	+4.0426608255742336E+00;	+0.0000000000000000E+00
+7.4100000000000000E+02;	+4.0426095974230929E+00;	+0.0000000000000000E+00
+7.4120000000000005E+02;	+4.0425651202686144E+00;	+0.0000000000000000E+00
+7.4139999999999998E+02;	+4.0425218344664886E+00;	+0.0000000000000000E+00
+7.4160000000000002E+02;	+4.0424745774898545E+00;	+0.0000000000000000E+00
+7.4179999999999995E+02;	+4.0424281147481240E+00;	+0.0000000000000000E+00
+7.4200000000000000E+02;	+4.0423758938033565E+00;	+0.0000000000000000E+00
+7.4220000000000005E+02;	+4.0423310195314270E+00;	+0.0000000000000000E+00
+7.4239999999999998E+02;	+4.0422893221991041E+00;	+0.0000000000000000E+00
+7.4260000000000002E+02;	+4.0422398810764912E+00;	+0.0000000000000000E+00
+7.4279999999999995E+02;	+4.0422001693314220E+00;	+0.0000000000000000E+00
+7.4300000000000000E+02;	+4.0421533094722397E+00;	+0.0000000000000000E+00
+7.4320000000000005E+02;	+4.0420969187942406E+00;	+0.0000000000000000E+00
+7.4339999999999998E+02;	+4.0420574056078955E+00;	+0.0000000000000000E+00
+7.4360000000000002E+02;	+4.0420135241295938E+00;	+0.0000000000000000E+00
+7.4379999999999995E+02;	+4.0419668628291356E+00;	+0.0000000000000000E+00
+7.4400000000000000E+02;	+4.0419213928810320E+00;	+0.0000000000000000E+00
+7.4420000000000005E+02;	+4.0418753272567498E+00;	+0.0000000000000000E+00
+7.4439999999999998E+02;	+4.0418340270418769E+00;	+0.0000000000000000E+00
+7.4460000000000002E+02;	+4.0417911383572021E+00;	+0.0000000000000000E+00
+7.4479999999999995E+02;	+4.0417563905802654E+00;	+0.0000000000000000E+00
+7.4500000000000000E+02;	+4.0417162817177443E+00;	+0.0000000000000000E+00
+7.4520000000000005E+02;	+4.0416654506840564E+00;	+0.0000000000000000E+00
+7.4539999999999998E+02;	+4.0416263346151613E+00;	+0.0000000000000000E+00
+7.4560000000000002E+02;	+4.0415840416066624E+00;	+0.0000000000000000E+00
+7.4579999999999995E+02;	+4.0415459183313951E+00;	+0.0000000000000000E+00
+7.4600000000000000E+02;	+4.0415044195577972E+00;	+0.0000000000000000E+00
+7.4620000000000005E+02;	+4.0414601409620445E+00;	+0.0000000000000000E+00
+7.4639999999999998E+02;	+4.0414132811028614E+00;	+0.0000000000000000E+00
+7.4660000000000002E+02;	+4.0413723780054402E+00;	+0.0000000000000000E+00
+7.4679999999999995E+02;	+4.0413406086093842E+00;	+0.0000000000000000E+00
+7.4700000000000000E+02;	+4.0412929545153000E+00;	+0.0000000000000000E+00
+7.4720000000000005E+02;	+4.0412532427702299E+00;	+0.0000000000000000E+00
+7.4739999999999998E+02;	+4.0412178993171182E+00;	+0.0000000000000000E+00
+7.4760000000000002E+02;	+4.0411758048673434E+00;	+0.0000000000000000E+00
+7.4779999999999995E+02;	+4.0411362916809992E+00;	+0.0000000000000000E+00
+7.4800000000000000E+02;	+4.0410979698470060E+00;	+0.0000000000000000E+00
+7.4820000000000005E+02;	+4.0410590523368386E+00;	+0.0000000000000000E+00
+7.4839999999999998E+02;	+4.0410179506806907E+00;	+0.0000000000000000E+00
+7.4860000000000002E+02;	+4.0409818129926771E+00;	+0.0000000000000000E+00
+7.4879999999999995E+02;	+4.0409472637744663E+00;	+0.0000000000000000E+00
+7.4900000000000000E+02;	+4.0409071549119462E+00;	+0.0000000000000000E+00
+7.4920000000000005E+02;	+4.0408706201064817E+00;	+0.0000000000000000E+00
+7.4939999999999998E+02;	+4.0408400420627775E+00;	+0.0000000000000000E+00
+7.4960000000000002E+02;	+4.0408009259938842E+00;	+0.0000000000000000E+00
+7.4979999999999995E+02;	+4.0407608171313640E+00;	+0.0000000000000000E+00
+7.5000000000000000E+02;	+4.0407203111513921E+00;	+0.0000000000000000E+00
+7.5020000000000005E+02;	+4.1096394490440264E+00;	+1.0001057552857706E+00
+7.5039999999999998E+02;	+4.1102492228895748E+00;	+1.0001667458041679E+00
+7.5060000000000002E+02;	+4.1106751313554497E+00;	+1.0001839024865788E+00
+7.5079999999999995E+02;	+4.1110263817405928E+00;	+1.0001934229577434E+00
+7.5100000000000000E+02;	+4.1113359347934120E+00;	+1.0002000674532434E+00
+7.5120000000000005E+02;	+4.1116103429518454E+00;	+1.0002020508847360E+00
+7.5139999999999998E+02;	+4.1118702563233276E+00;	+1.0002049268604003E+00
+7.5160000000000002E+02;	+4.1121031657081621E+00;	+1.0002067615345311E+00
+7.5179999999999995E+02;	+4.1123342880644698E+00;	+1.0002095383386207E+00
+7.5200000000000000E+02;	+4.1125431718435381E+00;	+1.0002075053213406E+00
+7.5220000000000005E+02;	+4.1127522541813306E+00;	+1.0002102821254304E+00
+7.5239999999999998E+02;	+4.1129426719989413E+00;	+1.0002088441375980E+00
+7.5260000000000002E+02;	+4.1131291186420436E+00;	+1.0002096870959825E+00
+7.5279999999999995E+02;	+4.1133195364596533E+00;	+1.0002104804685796E+00
+7.5300000000000000E+02;	+4.1134966508426656E+00;	+1.0002117201132623E+00
+7.5320000000000005E+02;	+4.1136735666669519E+00;	+1.0002101829538557E+00
+7.5339999999999998E+02;	+4.1138447242882030E+00;	+1.0002127118290087E+00
+7.5360000000000002E+02;	+4.1140079395604410E+00;	+1.0002105300543669E+00
+7.5379999999999995E+02;	+4.1141687721279734E+00;	+1.0002117201132623E+00
+7.5400000000000000E+02;	+4.1143302003716826E+00;	+1.0002122159711355E+00
+7.5420000000000005E+02;	+4.1144809064442223E+00;	+1.0002123151427103E+00
+7.5439999999999998E+02;	+4.1146347894563684E+00;	+1.0002127614147960E+00
+7.5460000000000002E+02;	+4.1147872825574376E+00;	+1.0002133564442437E+00
+7.5479999999999995E+02;	+4.1149292520460623E+00;	+1.0002114225985386E+00
+7.5500000000000000E+02;	+4.1150692359474332E+00;	+1.0002117696990496E+00
+7.5520000000000005E+02;	+4.1152068371441013E+00;	+1.0002104308827924E+00
+7.5539999999999998E+02;	+4.1153565504230150E+00;	+1.0002123647284975E+00
+7.5560000000000002E+02;	+4.1155005054988933E+00;	+1.0002146952605016E+00
+7.5579999999999995E+02;	+4.1156327456099753E+00;	+1.0002131581010947E+00
+7.5600000000000000E+02;	+4.1157596246354728E+00;	+1.0002118192848373E+00
+7.5620000000000005E+02;	+4.1158952402448872E+00;	+1.0002119184564118E+00
+7.5639999999999998E+02;	+4.1160296645019487E+00;	+1.0002130589295197E+00
+7.5660000000000002E+02;	+4.1161549550576444E+00;	+1.0002113730127511E+00
+7.5679999999999995E+02;	+4.1162784585848122E+00;	+1.0002127614147960E+00
+7.5700000000000000E+02;	+4.1164118900482469E+00;	+1.0002137531305424E+00
+7.5720000000000005E+02;	+4.1165312238421823E+00;	+1.0002124143142848E+00
+7.5739999999999998E+02;	+4.1166573086327789E+00;	+1.0002132076868822E+00
+7.5760000000000002E+02;	+4.1167814078361227E+00;	+1.0002141994026281E+00
+7.5779999999999995E+02;	+4.1169112652425008E+00;	+1.0002147448462886E+00
+7.5800000000000000E+02;	+4.1170272235381047E+00;	+1.0002143481599901E+00
+7.5820000000000005E+02;	+4.1171411962464557E+00;	+1.0002117696990498E+00
+7.5839999999999998E+02;	+4.1172569559833345E+00;	+1.0002131085153072E+00
+7.5860000000000002E+02;	+4.1173739070725652E+00;	+1.0002126622432215E+00
+7.5879999999999995E+02;	+4.1174906596030709E+00;	+1.0002126622432215E+00
+7.5900000000000000E+02;	+4.1176066178986757E+00;	+1.0002122159711355E+00
