Time [s];	Voltage [V];	Current [A]
+5.0880000000000001E+02;	+3.9985610800841069E+00;	+0.0000000000000000E+00
+5.0900000000000000E+02;	+3.9985404299766709E+00;	+0.0000000000000000E+00
+5.0919999999999999E+02;	+3.9985128303138473E+00;	+0.0000000000000000E+00
+5.0939999999999998E+02;	+3.9984836421812209E+00;	+0.0000000000000000E+00
+5.0960000000000002E+02;	+3.9984625949563344E+00;	+0.0000000000000000E+00
+5.0980000000000001E+02;	+3.9984363852045877E+00;	+0.0000000000000000E+00
+5.1000000000000000E+02;	+3.9984141466273484E+00;	+0.0000000000000000E+00
+5.1019999999999999E+02;	+4.0658768562695444E+00;	+9.3152944478801503E-01
+5.1039999999999998E+02;	+4.0658853942947335E+00;	+9.2269067902758184E-01
+5.1060000000000002E+02;	+4.0658863870883613E+00;	+9.1671797177394276E-01
+5.1080000000000001E+02;	+4.0658877769994382E+00;	+9.1192724093252586E-01
+5.1100000000000000E+02;	+4.0658822173551288E+00;	+9.0776228272702164E-01
+5.1119999999999999E+02;	+4.0658979034944309E+00;	+9.0419369278555195E-01
+5.1139999999999998E+02;	+4.0658846000598325E+00;	+9.0070929951094281E-01
+5.1160000000000002E+02;	+4.0658863870883604E+00;	+8.9767440139834209E-01
+5.1180000000000001E+02;	+4.0658905568215928E+00;	+8.9485847412252328E-01
+5.1200000000000000E+02;	+4.0658947265548244E+00;	+8.9224778242040059E-01
+5.1220000000000005E+02;	+4.0659100155766774E+00;	+8.8974687365139271E-01
+5.1239999999999998E+02;	+4.0659127953988330E+00;	+8.8719980051439473E-01
+5.1260000000000002E+02;	+4.0659106112528534E+00;	+8.8476246072472431E-01
+5.1279999999999995E+02;	+4.0659163694558886E+00;	+8.8260885081006901E-01
+5.1300000000000000E+02;	+4.0659084271068737E+00;	+8.8027350898490520E-01
+5.1320000000000005E+02;	+4.0659070371957968E+00;	+8.7813417977699659E-01
+5.1339999999999998E+02;	+4.0659139867511849E+00;	+8.7607334487040722E-01
+5.1360000000000002E+02;	+4.0659114054877543E+00;	+8.7405564959878179E-01
+5.1379999999999995E+02;	+4.0659114054877543E+00;	+8.7211456436855783E-01
+5.1400000000000000E+02;	+4.0659096184592274E+00;	+8.7013207500592582E-01
+5.1420000000000005E+02;	+4.0659104126941275E+00;	+8.6827414514102852E-01
+5.1439999999999998E+02;	+4.0659120011639311E+00;	+8.6646113999943841E-01
+5.1460000000000002E+02;	+4.0659094199005006E+00;	+8.6464669687001627E-01
+5.1479999999999995E+02;	+4.0659036616974662E+00;	+8.6286934390950554E-01
+5.1500000000000000E+02;	+4.0659006833165856E+00;	+8.6112179200717087E-01
+5.1520000000000005E+02;	+4.0659044559323672E+00;	+8.5945903180114469E-01
+5.1539999999999998E+02;	+4.0659120011639311E+00;	+8.5786370826586644E-01
+5.1560000000000002E+02;	+4.0659032645800153E+00;	+8.5622703018396773E-01
+5.1579999999999995E+02;	+4.0659062429608959E+00;	+8.5461975647394661E-01
+5.1600000000000000E+02;	+4.0659169651320637E+00;	+8.5312236486861515E-01
+5.1620000000000005E+02;	+4.0659070371957968E+00;	+8.5150200051074298E-01
+5.1639999999999998E+02;	+4.0659084271068746E+00;	+8.5000892286890783E-01
+5.1660000000000002E+02;	+4.0659084271068755E+00;	+8.4846581316767200E-01
+5.1679999999999995E+02;	+4.0659096184592274E+00;	+8.4702782533554355E-01
+5.1700000000000000E+02;	+4.0659165680146137E+00;	+8.4562271288040491E-01
+5.1720000000000005E+02;	+4.0659145824273599E+00;	+8.4417862599643667E-01
+5.1739999999999998E+02;	+4.0659114054877552E+00;	+8.4276657153107382E-01
+5.1760000000000002E+02;	+4.0659092213417765E+00;	+8.4133512902287111E-01
+5.1779999999999995E+02;	+4.0659141853099081E+00;	+8.4000027962835722E-01
+5.1800000000000000E+02;	+4.0659127953988330E+00;	+8.3866900041053027E-01
+5.1820000000000005E+02;	+4.0659078314306987E+00;	+8.3720919483198342E-01
+5.1839999999999998E+02;	+4.0659171636907905E+00;	+8.3603068942487313E-01
+5.1860000000000002E+02;	+4.0659092213417756E+00;	+8.3469316239784452E-01
+5.1879999999999995E+02;	+4.0659104126941275E+00;	+8.3345222848450495E-01
+5.1900000000000000E+02;	+4.0659161708971627E+00;	+8.3210056950809153E-01
+5.1920000000000005E+02;	+4.0659223262176489E+00;	+8.3090659333533912E-01
+5.1939999999999998E+02;	+4.0659169651320637E+00;	+8.2959514843243809E-01
+5.1960000000000002E+02;	+4.0659189507193174E+00;	+8.2845472490998551E-01
+5.1979999999999995E+02;	+4.0659187521605924E+00;	+8.2726540980124053E-01
+5.2000000000000000E+02;	+4.0659151781035368E+00;	+8.2602819482194967E-01
+5.2020000000000005E+02;	+4.0659114054877552E+00;	+8.2478988895533778E-01
+5.2039999999999998E+02;	+4.0659123982813812E+00;	+8.2362030898994432E-01
+5.2060000000000002E+02;	+4.0659308642428398E+00;	+8.2252714072280286E-01
+5.2079999999999995E+02;	+4.0659227233350999E+00;	+8.2132909851549074E-01
+5.2100000000000000E+02;	+4.0659231204525499E+00;	+8.2025983059783469E-01
+5.2120000000000005E+02;	+4.0659231204525499E+00;	+8.1909982068939291E-01
+5.2139999999999998E+02;	+4.0659167665733387E+00;	+8.1794893456581708E-01
+5.2160000000000002E+02;	+4.0659229218938249E+00;	+8.1693971503659946E-01
+5.2179999999999995E+02;	+4.0659175608082405E+00;	+8.1584912523039843E-01
+5.2200000000000000E+02;	+4.0659153766622618E+00;	+8.1472774265027470E-01
+5.2220000000000005E+02;	+4.0659260988334305E+00;	+8.1374440690203542E-01
+5.2239999999999998E+02;	+4.0659268930683323E+00;	+8.1267945294787614E-01
+5.2260000000000002E+02;	+4.0659199435129443E+00;	+8.1148671641980652E-01
+5.2279999999999995E+02;	+4.0659221276589230E+00;	+8.1052936362412031E-01
+5.2300000000000000E+02;	+4.0659251060398027E+00;	+8.0955049059673934E-01
+5.2320000000000005E+02;	+4.0659179579256914E+00;	+8.0850785024687155E-01
+5.2339999999999998E+02;	+4.0659243118049027E+00;	+8.0754365461253574E-01
+5.2360000000000002E+02;	+4.0659245103636277E+00;	+8.0651430325366835E-01
+5.2379999999999995E+02;	+4.0659217305414730E+00;	+8.0552595934091042E-01
+5.2400000000000000E+02;	+4.0659249074810786E+00;	+8.0457207755033588E-01
+5.2420000000000005E+02;	+4.0659235175699999E+00;	+8.0358373363757796E-01
+5.2439999999999998E+02;	+4.0659247089223527E+00;	+8.0266342142501579E-01
+5.2460000000000002E+02;	+4.0659278858619583E+00;	+8.0167225112238072E-01
+5.2479999999999995E+02;	+4.0659199435129452E+00;	+8.0067716354254781E-01
+5.2500000000000000E+02;	+4.0659233190112758E+00;	+7.9981704847578572E-01
+5.2520000000000005E+02;	+4.0659259002747055E+00;	+7.9884541497335293E-01
+5.2539999999999998E+02;	+4.0659191492780442E+00;	+7.9795034192653391E-01
+5.2560000000000002E+02;	+4.0659280844206833E+00;	+7.9707311976314832E-01
+5.2579999999999995E+02;	+4.0659201420716702E+00;	+7.9606271017503516E-01
+5.2600000000000000E+02;	+4.0659177593669655E+00;	+7.9526130468045364E-01
+5.2620000000000005E+02;	+4.0659185536018674E+00;	+7.9437808263680287E-01
+5.2639999999999998E+02;	+4.0659165680146145E+00;	+7.9346629917965883E-01
+5.2660000000000002E+02;	+4.0659163694558886E+00;	+7.9259150671985168E-01
+5.2679999999999995E+02;	+4.0659217305414721E+00;	+7.9175474655891476E-01
+5.2700000000000000E+02;	+4.0659169651320646E+00;	+7.9084826878101344E-01
+5.2720000000000005E+02;	+4.0659143838686349E+00;	+7.9000764092866615E-01
+5.2739999999999998E+02;	+4.0659181564844165E+00;	+7.8919701247764407E-01
+5.2760000000000002E+02;	+4.0659183550431424E+00;	+7.8837582225392422E-01
+5.2779999999999995E+02;	+4.0659201420716711E+00;	+7.8750608754442319E-01
+5.2800000000000000E+02;	+4.0659253045985295E+00;	+7.8666585637837416E-01
+5.2820000000000005E+02;	+4.0659163694558886E+00;	+7.8582612107019856E-01
+5.2839999999999998E+02;	+4.0659201420716711E+00;	+7.8506607012223772E-01
+5.2860000000000002E+02;	+4.0659139867511849E+00;	+7.8424696250158499E-01
+5.2879999999999995E+02;	+4.0659108098115784E+00;	+7.8338283098605033E-01
+5.2900000000000000E+02;	+4.0659143838686349E+00;	+7.8264558950025431E-01
+5.2920000000000005E+02;	+4.0659159723384377E+00;	+7.8191682718408906E-01
+5.2939999999999998E+02;	+4.0659052501672690E+00;	+7.8100995271988927E-01
+5.2960000000000002E+02;	+4.0659251060398036E+00;	+7.8029200010535860E-01
+5.2979999999999995E+02;	+4.0659177593669664E+00;	+7.7947859485024706E-01
+5.3000000000000000E+02;	+4.0659201420716702E+00;	+7.7873936993295834E-01
+5.3020000000000005E+02;	+4.0659131925162830E+00;	+7.7794936916945956E-01
+5.3039999999999998E+02;	+4.0659149795448108E+00;	+7.7716393029839359E-01
+5.3060000000000002E+02;	+4.0659167665733396E+00;	+7.7646025839060950E-01
+5.3079999999999995E+02;	+4.0659149795448108E+00;	+7.7572772755460839E-01
+5.3100000000000000E+02;	+4.0659207377478452E+00;	+7.7496985838128929E-01
+5.3120000000000005E+02;	+4.0659118026052061E+00;	+7.7416389099427507E-01
+5.3139999999999998E+02;	+4.0659143838686358E+00;	+7.7349383825029039E-01
+5.3160000000000002E+02;	+4.0659116040464802E+00;	+7.7273770457952751E-01
+5.3179999999999995E+02;	+4.0659120011639311E+00;	+7.7204618118963575E-01
+5.3200000000000000E+02;	+4.0659096184592265E+00;	+7.7135381484135956E-01
+5.3220000000000005E+02;	+4.0659137881924581E+00;	+7.7066001050525124E-01
+5.3239999999999998E+02;	+4.0659151781035368E+00;	+7.6988800938254753E-01
+5.3260000000000002E+02;	+4.0659106112528534E+00;	+7.6917680043509173E-01
+5.3279999999999995E+02;	+4.0659135896337331E+00;	+7.6854716010776869E-01
+5.3300000000000000E+02;	+4.0659175608082414E+00;	+7.6780421625643136E-01
+5.3320000000000005E+02;	+4.0659139867511840E+00;	+7.6712563475702877E-01
+5.3339999999999998E+02;	+4.0659121997226562E+00;	+7.6636345162021335E-01
+5.3360000000000002E+02;	+4.0659185536018674E+00;	+7.6576941388818243E-01
+5.3379999999999995E+02;	+4.0659187521605924E+00;	+7.6507585748101059E-01
+5.3400000000000000E+02;	+4.0659110083703043E+00;	+7.6442266390471314E-01
+5.3420000000000005E+02;	+4.0659203406303952E+00;	+7.6374859471195622E-01
+5.3439999999999998E+02;	+4.0659189507193183E+00;	+7.6308057498525150E-01
+5.3460000000000002E+02;	+4.0659145824273599E+00;	+7.6246739713931699E-01
+5.3479999999999995E+02;	+4.0659090227830506E+00;	+7.6170541234565092E-01
+5.3500000000000000E+02;	+4.0659149795448108E+00;	+7.6111439934664615E-01
+5.3520000000000005E+02;	+4.0659195463954942E+00;	+7.6050642800837975E-01
+5.3539999999999998E+02;	+4.0659304671253880E+00;	+7.5989230803248631E-01
+5.3560000000000002E+02;	+4.0659318570364658E+00;	+7.5926479989401774E-01
+5.3579999999999995E+02;	+4.0659197449542193E+00;	+7.5853455000423298E-01
+5.3600000000000000E+02;	+4.0659173622495146E+00;	+7.5791090955717522E-01
+5.3620000000000005E+02;	+4.0659129939575571E+00;	+7.5725414580419093E-01
+5.3639999999999998E+02;	+4.0659223262176489E+00;	+7.5670845421479183E-01
+5.3660000000000002E+02;	+4.0659179579256914E+00;	+7.5602193898941883E-01
+5.3679999999999995E+02;	+4.0659217305414730E+00;	+7.5544555379767198E-01
+5.3700000000000000E+02;	+4.0659217305414730E+00;	+7.5488389558475744E-01
+5.3720000000000005E+02;	+4.0659225247763748E+00;	+7.5416638924231272E-01
+5.3739999999999998E+02;	+4.0659229218938249E+00;	+7.5355965754872900E-01
+5.3760000000000002E+02;	+4.0659213334240221E+00;	+7.5297285934164604E-01
+5.3779999999999995E+02;	+4.0659330483888176E+00;	+7.5246569590899071E-01
+5.3800000000000000E+02;	+4.0659294743317611E+00;	+7.5174600779190415E-01
+5.3820000000000005E+02;	+4.0659320555951899E+00;	+7.5122753879974080E-01
+5.3839999999999998E+02;	+4.0659264959508805E+00;	+7.5056085788929361E-01
+5.3860000000000002E+02;	+4.0659292757730361E+00;	+7.4994460572454569E-01
+5.3879999999999995E+02;	+4.0659245103636277E+00;	+7.4933028740550289E-01
+5.3900000000000000E+02;	+4.0659310628015648E+00;	+7.4883095852724313E-01
+5.3920000000000005E+02;	+4.0659199435129443E+00;	+7.4816943453867679E-01
+5.3939999999999998E+02;	+4.0659332469475435E+00;	+7.4765314732115540E-01
+5.3960000000000002E+02;	+4.0659324527126417E+00;	+7.4703734142849310E-01
+5.3979999999999995E+02;	+4.0659338426237186E+00;	+7.4649437705739619E-01
+5.4000000000000000E+02;	+4.0659306656841139E+00;	+7.4595656960818035E-01
+5.4020000000000005E+02;	+4.0121319732855696E+00;	+0.0000000000000000E+00
+5.4039999999999998E+02;	+4.0116617862239412E+00;	+0.0000000000000000E+00
+5.4060000000000002E+02;	+4.0113355542381930E+00;	+0.0000000000000000E+00
+5.4079999999999995E+02;	+4.0110762365428858E+00;	+0.0000000000000000E+00
+5.4100000000000000E+02;	+4.0108550421228459E+00;	+0.0000000000000000E+00
+5.4120000000000005E+02;	+4.0106580718672991E+00;	+0.0000000000000000E+00
+5.4139999999999998E+02;	+4.0104801632493858E+00;	+0.0000000000000000E+00
+5.4160000000000002E+02;	+4.0103163523009728E+00;	+0.0000000000000000E+00
+5.4179999999999995E+02;	+4.0101644548760804E+00;	+0.0000000000000000E+00
+5.4200000000000000E+02;	+4.0100163300669704E+00;	+0.0000000000000000E+00
+5.4220000000000005E+02;	+4.0098811115750062E+00;	+0.0000000000000000E+00
+5.4239999999999998E+02;	+4.0097472829941205E+00;	+0.0000000000000000E+00
+5.4260000000000002E+02;	+4.0096243751431304E+00;	+0.0000000000000000E+00
+5.4279999999999995E+02;	+4.0095014672921385E+00;	+0.0000000000000000E+00
+5.4300000000000000E+02;	+4.0093920614344709E+00;	+0.0000000000000000E+00
+5.4320000000000005E+02;	+4.0092723305230855E+00;	+0.0000000000000000E+00
+5.4339999999999998E+02;	+4.0091613361956151E+00;	+0.0000000000000000E+00
+5.4360000000000002E+02;	+4.0090588798933346E+00;	+0.0000000000000000E+00
+5.4379999999999995E+02;	+4.0089599976481098E+00;	+0.0000000000000000E+00
+5.4400000000000000E+02;	+4.0088583355807321E+00;	+0.0000000000000000E+00
+5.4420000000000005E+02;	+4.0087608432465851E+00;	+0.0000000000000000E+00
+5.4439999999999998E+02;	+4.0086649393822418E+00;	+0.0000000000000000E+00
+5.4460000000000002E+02;	+4.0085730066924050E+00;	+0.0000000000000000E+00
+5.4479999999999995E+02;	+4.0084786912978636E+00;	+0.0000000000000000E+00
+5.4500000000000000E+02;	+4.0083901341063575E+00;	+0.0000000000000000E+00
+5.4520000000000005E+02;	+4.0083063423242598E+00;	+0.0000000000000000E+00
+5.4539999999999998E+02;	+4.0082219548659870E+00;	+0.0000000000000000E+00
+5.4560000000000002E+02;	+4.0081294264999743E+00;	+0.0000000000000000E+00
+5.4579999999999995E+02;	+4.0080482159813053E+00;	+0.0000000000000000E+00
+5.4600000000000000E+02;	+4.0079687924911660E+00;	+0.0000000000000000E+00
+5.4620000000000005E+02;	+4.0078873834137729E+00;	+0.0000000000000000E+00
+5.4639999999999998E+02;	+4.0078137181266689E+00;	+0.0000000000000000E+00
+5.4660000000000002E+02;	+4.0077378686935852E+00;	+0.0000000000000000E+00
+5.4679999999999995E+02;	+4.0076512970893319E+00;	+0.0000000000000000E+00
+5.4700000000000000E+02;	+4.0075859712686919E+00;	+0.0000000000000000E+00
+5.4720000000000005E+02;	+4.0075129016577637E+00;	+0.0000000000000000E+00
+5.4739999999999998E+02;	+4.0074461859260460E+00;	+0.0000000000000000E+00
+5.4760000000000002E+02;	+4.0073709321691382E+00;	+0.0000000000000000E+00
+5.4779999999999995E+02;	+4.0073042164374213E+00;	+0.0000000000000000E+00
+5.4800000000000000E+02;	+4.0072331324137460E+00;	+0.0000000000000000E+00
+5.4820000000000005E+02;	+4.0071662181233032E+00;	+0.0000000000000000E+00
+5.4839999999999998E+02;	+4.0070973182456067E+00;	+0.0000000000000000E+00
+5.4860000000000002E+02;	+4.0070286169266369E+00;	+0.0000000000000000E+00
+5.4879999999999995E+02;	+4.0069624968710942E+00;	+0.0000000000000000E+00
+5.4900000000000000E+02;	+4.0069067018692719E+00;	+0.0000000000000000E+00
+5.4920000000000005E+02;	+4.0068463400167653E+00;	+0.0000000000000000E+00
+5.4939999999999998E+02;	+4.0067814113135753E+00;	+0.0000000000000000E+00
+5.4960000000000002E+02;	+4.0067210494610697E+00;	+0.0000000000000000E+00
+5.4979999999999995E+02;	+4.0066527452595491E+00;	+0.0000000000000000E+00
+5.5000000000000000E+02;	+4.0065941704355712E+00;	+0.0000000000000000E+00
+5.5020000000000005E+02;	+4.0065318229958118E+00;	+0.0000000000000000E+00
+5.5039999999999998E+02;	+4.0064661000577209E+00;	+0.0000000000000000E+00
+5.5060000000000002E+02;	+4.0064124892018755E+00;	+0.0000000000000000E+00
+5.5079999999999995E+02;	+4.0063582826698552E+00;	+0.0000000000000000E+00
+5.5100000000000000E+02;	+4.0063046718140116E+00;	+0.0000000000000000E+00
+5.5120000000000005E+02;	+4.0062451041964069E+00;	+0.0000000000000000E+00
+5.5139999999999998E+02;	+4.0061905005469356E+00;	+0.0000000000000000E+00
+5.5160000000000002E+02;	+4.0061349041038374E+00;	+0.0000000000000000E+00
+5.5179999999999995E+02;	+4.0060797047781911E+00;	+0.0000000000000000E+00
+5.5200000000000000E+02;	+4.0060251011287198E+00;	+0.0000000000000000E+00
+5.5220000000000005E+02;	+4.0059742700950300E+00;	+0.0000000000000000E+00
+5.5239999999999998E+02;	+4.0059190707693828E+00;	+0.0000000000000000E+00
+5.5260000000000002E+02;	+4.0058676440595171E+00;	+0.0000000000000000E+00
+5.5279999999999995E+02;	+4.0058108562640671E+00;	+0.0000000000000000E+00
+5.5300000000000000E+02;	+4.0057588338780254E+00;	+0.0000000000000000E+00
+5.5320000000000005E+02;	+4.0057022446413022E+00;	+0.0000000000000000E+00
+5.5339999999999998E+02;	+4.0056603487502525E+00;	+0.0000000000000000E+00
+5.5360000000000002E+02;	+4.0056083263642099E+00;	+0.0000000000000000E+00
+5.5379999999999995E+02;	+4.0055559068607192E+00;	+0.0000000000000000E+00
+5.5400000000000000E+02;	+4.0055050758270303E+00;	+0.0000000000000000E+00
+5.5420000000000005E+02;	+4.0054570246154952E+00;	+0.0000000000000000E+00
+5.5439999999999998E+02;	+4.0054040094358259E+00;	+0.0000000000000000E+00
+5.5460000000000002E+02;	+4.0053581423702704E+00;	+0.0000000000000000E+00
+5.5479999999999995E+02;	+4.0053112825110881E+00;	+0.0000000000000000E+00
+5.5500000000000000E+02;	+4.0052652168868077E+00;	+0.0000000000000000E+00
+5.5520000000000005E+02;	+4.0052203426148782E+00;	+0.0000000000000000E+00
+5.5539999999999998E+02;	+4.0051677245526607E+00;	+0.0000000000000000E+00
+5.5560000000000002E+02;	+4.0051222546045544E+00;	+0.0000000000000000E+00
+5.5579999999999995E+02;	+4.0050831385356611E+00;	+0.0000000000000000E+00
+5.5600000000000000E+02;	+4.0050392570573594E+00;	+0.0000000000000000E+00
+5.5620000000000005E+02;	+4.0049904116109234E+00;	+0.0000000000000000E+00
+5.5639999999999998E+02;	+4.0049459344564449E+00;	+0.0000000000000000E+00
+5.5660000000000002E+02;	+4.0048972875687348E+00;	+0.0000000000000000E+00
+5.5679999999999995E+02;	+4.0048611498807212E+00;	+0.0000000000000000E+00
+5.5700000000000000E+02;	+4.0048182611960454E+00;	+0.0000000000000000E+00
+5.5720000000000005E+02;	+4.0047747768351947E+00;	+0.0000000000000000E+00
+5.5739999999999998E+02;	+4.0047301011219902E+00;	+0.0000000000000000E+00
+5.5760000000000002E+02;	+4.0046927720816239E+00;	+0.0000000000000000E+00
+5.5779999999999995E+02;	+4.0046465078986175E+00;	+0.0000000000000000E+00
+5.5800000000000000E+02;	+4.0045986552458084E+00;	+0.0000000000000000E+00
+5.5820000000000005E+02;	+4.0045563622373095E+00;	+0.0000000000000000E+00
+5.5839999999999998E+02;	+4.0045214159016487E+00;	+0.0000000000000000E+00
+5.5860000000000002E+02;	+4.0044735632488395E+00;	+0.0000000000000000E+00
+5.5879999999999995E+02;	+4.0044334543863185E+00;	+0.0000000000000000E+00
+5.5900000000000000E+02;	+4.0043901685841918E+00;	+0.0000000000000000E+00
+5.5920000000000005E+02;	+4.0043468827820661E+00;	+0.0000000000000000E+00
+5.5939999999999998E+02;	+4.0043059796846441E+00;	+0.0000000000000000E+00
+5.5960000000000002E+02;	+4.0042750045234889E+00;	+0.0000000000000000E+00
+5.5979999999999995E+02;	+4.0042350942196938E+00;	+0.0000000000000000E+00
+5.6000000000000000E+02;	+4.0041876386843356E+00;	+0.0000000000000000E+00
+5.6020000000000005E+02;	+4.0041552736121027E+00;	+0.0000000000000000E+00
+5.6039999999999998E+02;	+4.0041231070985974E+00;	+0.0000000000000000E+00
+5.6060000000000002E+02;	+4.0040802184139217E+00;	+0.0000000000000000E+00
+5.6079999999999995E+02;	+4.0040464634306119E+00;	+0.0000000000000000E+00
+5.6100000000000000E+02;	+4.0040101271838733E+00;	+0.0000000000000000E+00
+5.6120000000000005E+02;	+4.0039708125562532E+00;	+0.0000000000000000E+00
+5.6139999999999998E+02;	+4.0039378518078461E+00;	+0.0000000000000000E+00
+5.6160000000000002E+02;	+4.0038999270913038E+00;	+0.0000000000000000E+00
+5.6179999999999995E+02;	+4.0038620023747624E+00;	+0.0000000000000000E+00
+5.6200000000000000E+02;	+4.0038290416263544E+00;	+0.0000000000000000E+00
+5.6220000000000005E+02;	+4.0037859543829537E+00;	+0.0000000000000000E+00
+5.6239999999999998E+02;	+4.0037500152536651E+00;	+0.0000000000000000E+00
+5.6260000000000002E+02;	+4.0037228127082924E+00;	+0.0000000000000000E+00
+5.6279999999999995E+02;	+4.0036825052870464E+00;	+0.0000000000000000E+00
+5.6300000000000000E+02;	+4.0036453748054059E+00;	+0.0000000000000000E+00
+5.6320000000000005E+02;	+4.0036120169395462E+00;	+0.0000000000000000E+00
+5.6339999999999998E+02;	+4.0035820345720197E+00;	+0.0000000000000000E+00
+5.6360000000000002E+02;	+4.0035478824712598E+00;	+0.0000000000000000E+00
+5.6379999999999995E+02;	+4.0035161130752037E+00;	+0.0000000000000000E+00
+5.6400000000000000E+02;	+4.0034847407965986E+00;	+0.0000000000000000E+00
+5.6420000000000005E+02;	+4.0034462204038812E+00;	+0.0000000000000000E+00
+5.6439999999999998E+02;	+4.0034096855984158E+00;	+0.0000000000000000E+00
+5.6460000000000002E+02;	+4.0033787104372616E+00;	+0.0000000000000000E+00
+5.6479999999999995E+02;	+4.0033477352761073E+00;	+0.0000000000000000E+00
+5.6500000000000000E+02;	+4.0033185471434800E+00;	+0.0000000000000000E+00
+5.6520000000000005E+02;	+4.0032891604521295E+00;	+0.0000000000000000E+00
+5.6539999999999998E+02;	+4.0032526256466650E+00;	+0.0000000000000000E+00
+5.6560000000000002E+02;	+4.0032143038126717E+00;	+0.0000000000000000E+00
+5.6579999999999995E+02;	+4.0031837257689684E+00;	+0.0000000000000000E+00
+5.6600000000000000E+02;	+4.0031475880809539E+00;	+0.0000000000000000E+00
+5.6620000000000005E+02;	+4.0031191941832294E+00;	+0.0000000000000000E+00
+5.6639999999999998E+02;	+4.0030921901965826E+00;	+0.0000000000000000E+00
+5.6660000000000002E+02;	+4.0030630020639562E+00;	+0.0000000000000000E+00
+5.6679999999999995E+02;	+4.0030270629346676E+00;	+0.0000000000000000E+00
+5.6700000000000000E+02;	+4.0029998603892949E+00;	+0.0000000000000000E+00
+5.6720000000000005E+02;	+4.0029668996408869E+00;	+0.0000000000000000E+00
+5.6739999999999998E+02;	+4.0029323504226761E+00;	+0.0000000000000000E+00
+5.6760000000000002E+02;	+4.0029067363471063E+00;	+0.0000000000000000E+00
+5.6779999999999995E+02;	+4.0028668260433102E+00;	+0.0000000000000000E+00
+5.6800000000000000E+02;	+4.0028449845835219E+00;	+0.0000000000000000E+00
+5.6820000000000005E+02;	+4.0028201647428538E+00;	+0.0000000000000000E+00
+5.6839999999999998E+02;	+4.0027893881404237E+00;	+0.0000000000000000E+00
+5.6860000000000002E+02;	+4.0027558317158407E+00;	+0.0000000000000000E+00
+5.6879999999999995E+02;	+4.0027292248466422E+00;	+0.0000000000000000E+00
+5.6900000000000000E+02;	+4.0026986468029397E+00;	+0.0000000000000000E+00
+5.6920000000000005E+02;	+4.0026770039018773E+00;	+0.0000000000000000E+00
+5.6939999999999998E+02;	+4.0026501984739546E+00;	+0.0000000000000000E+00
+5.6960000000000002E+02;	+4.0026142593446670E+00;	+0.0000000000000000E+00
+5.6979999999999995E+02;	+4.0025856668882156E+00;	+0.0000000000000000E+00
+5.7000000000000000E+02;	+4.0025562801968642E+00;	+0.0000000000000000E+00
+5.7020000000000005E+02;	+4.0758171031779904E+00;	+1.0134148685159716E+00
+5.7039999999999998E+02;	+4.0758306051713147E+00;	+1.0046613903097199E+00
+5.7060000000000002E+02;	+4.0758345763458212E+00;	+9.9840475483791635E-01
+5.7079999999999995E+02;	+4.0758313994062165E+00;	+9.9331874063303982E-01
+5.7100000000000000E+02;	+4.0758296123776878E+00;	+9.8889058106846861E-01
+5.7120000000000005E+02;	+4.0758345763458204E+00;	+9.8500384871558755E-01
+5.7139999999999998E+02;	+4.0758353705807231E+00;	+9.8145236587074158E-01
+5.7160000000000002E+02;	+4.0758395403139547E+00;	+9.7814325835429017E-01
+5.7179999999999995E+02;	+4.0758490711327715E+00;	+9.7499342038669390E-01
+5.7200000000000000E+02;	+4.0758439086059122E+00;	+9.7198519942766859E-01
+5.7220000000000005E+02;	+4.0758478797804196E+00;	+9.6923199817280292E-01
+5.7239999999999998E+02;	+4.0758405331075815E+00;	+9.6645524366896307E-01
+5.7260000000000002E+02;	+4.0758504610438493E+00;	+9.6404889499636426E-01
+5.7279999999999995E+02;	+4.0758482768978705E+00;	+9.6149745831008249E-01
+5.7300000000000000E+02;	+4.0758437100471872E+00;	+9.5911188608236886E-01
+5.7320000000000005E+02;	+4.0758488725740465E+00;	+9.5680500649912359E-01
+5.7339999999999998E+02;	+4.0758337821109194E+00;	+9.5442786385525347E-01
+5.7360000000000002E+02;	+4.0758383489616028E+00;	+9.5228689831636348E-01
+5.7379999999999995E+02;	+4.0758425186948353E+00;	+9.5013333798749544E-01
+5.7400000000000000E+02;	+4.0758417244599343E+00;	+9.4812164259613507E-01
+5.7420000000000005E+02;	+4.0758387460790537E+00;	+9.4606705549874759E-01
+5.7439999999999998E+02;	+4.0758441071646381E+00;	+9.4414158979152762E-01
+5.7460000000000002E+02;	+4.0758478797804196E+00;	+9.4220030621815409E-01
+5.7479999999999995E+02;	+4.0758474826629687E+00;	+9.4020616419550318E-01
+5.7500000000000000E+02;	+4.0758423201361103E+00;	+9.3836058119164745E-01
+5.7520000000000005E+02;	+4.0758391431965046E+00;	+9.3647840387675307E-01
+5.7539999999999998E+02;	+4.0758441071646381E+00;	+9.3473977741613512E-01
+5.7560000000000002E+02;	+4.0758462913106168E+00;	+9.3296475498762821E-01
+5.7579999999999995E+02;	+4.0758423201361103E+00;	+9.3126941691933618E-01
+5.7600000000000000E+02;	+4.0758411287837584E+00;	+9.2953713743949473E-01
+5.7620000000000005E+02;	+4.0758437100471872E+00;	+9.2789892219818915E-01
+5.7639999999999998E+02;	+4.0758445042820890E+00;	+9.2624563287753992E-01
+5.7660000000000002E+02;	+4.0758462913106168E+00;	+9.2461163242815614E-01
