Time [s];	Voltage [V];	Current [A]
+2.7200000000000003E+01;	+2.9999728397143612E+00;	-3.2995828497096299E-04
+2.7240000000000002E+01;	+2.9999704570096570E+00;	-3.3004809034906536E-04
+2.7280000000000001E+01;	+2.9999573521337841E+00;	-3.3025763623130422E-04
+2.7320000000000000E+01;	+2.9999776051237697E+00;	-3.3046718211354308E-04
+2.7359999999999999E+01;	+2.9999478213149673E+00;	-3.3058692261767958E-04
+2.7399999999999999E+01;	+2.9999549694290799E+00;	-3.3073659824785022E-04
+2.7439999999999998E+01;	+2.9999621175431925E+00;	-3.3091620900405495E-04
+2.7480000000000000E+01;	+2.9999442472579112E+00;	-3.3103594950819145E-04
+2.7520000000000000E+01;	+2.9999454386102631E+00;	-3.3109581976025967E-04
+2.7560000000000002E+01;	+2.9999549694290799E+00;	-3.3127543051646440E-04
+2.7600000000000001E+01;	+2.9999573521337841E+00;	-3.3142510614663504E-04
+2.7640000000000001E+01;	+2.9999633088955449E+00;	-3.3142510614663504E-04
+2.7680000000000000E+01;	+2.9999728397143612E+00;	-3.3166458715490804E-04
+2.7719999999999999E+01;	+2.9999740310667136E+00;	-3.3178432765904454E-04
+2.7759999999999998E+01;	+2.9999645002478967E+00;	-3.3181426278507863E-04
+2.7800000000000001E+01;	+2.9999728397143612E+00;	-3.3187413303714691E-04
+2.7840000000000000E+01;	+2.9999907099996430E+00;	-3.3199387354128341E-04
+2.7880000000000003E+01;	+2.9999656916002486E+00;	-3.3220341942352227E-04
+2.7920000000000002E+01;	+2.9999645002478967E+00;	-3.3226328967559049E-04
+2.7960000000000001E+01;	+2.9999525867243757E+00;	-3.3235309505369286E-04
+2.8000000000000000E+01;	+2.9999573521337841E+00;	-3.3247283555782936E-04
+2.8039999999999999E+01;	+2.9999537780767280E+00;	-3.3265244631403408E-04
+2.8079999999999998E+01;	+2.9999609261908406E+00;	-3.3274225169213645E-04
+2.8120000000000001E+01;	+2.9999585434861364E+00;	-3.3280212194420472E-04
+2.8160000000000000E+01;	+2.9999716483620094E+00;	-3.3292186244834122E-04
+2.8200000000000003E+01;	+2.9999752224190654E+00;	-3.3310147320454595E-04
+2.8240000000000002E+01;	+2.9999585434861364E+00;	-3.3316134345661417E-04
+2.8280000000000001E+01;	+2.9999633088955449E+00;	-3.3319127858264831E-04
+2.8320000000000000E+01;	+2.9999692656573052E+00;	-3.3334095421281895E-04
+2.8359999999999999E+01;	+2.9999561607814322E+00;	-3.3340082446488718E-04
+2.8399999999999999E+01;	+2.9999585434861364E+00;	-3.3349062984298954E-04
+2.8439999999999998E+01;	+2.9999621175431925E+00;	-3.3364030547316018E-04
+2.8480000000000000E+01;	+2.9999561607814322E+00;	-3.3376004597729668E-04
+2.8520000000000000E+01;	+2.9999525867243757E+00;	-3.3384985135539904E-04
+2.8560000000000002E+01;	+2.9999716483620094E+00;	-3.3387978648143318E-04
+2.8600000000000001E+01;	+2.9999907099996430E+00;	-3.3402946211160377E-04
+2.8640000000000001E+01;	+2.9999597348384883E+00;	-3.3399952698556968E-04
+2.8680000000000000E+01;	+2.9999645002478967E+00;	-3.3408933236367204E-04
+2.8719999999999999E+01;	+2.9999621175431925E+00;	-3.3411926748970613E-04
+2.8759999999999998E+01;	+2.9999561607814322E+00;	-3.3420907286780855E-04
+2.8800000000000001E+01;	+2.9999680743049528E+00;	-3.3426894311987677E-04
+2.8840000000000000E+01;	+2.9999811791808262E+00;	-3.3435874849797913E-04
+2.8880000000000003E+01;	+2.9999716483620094E+00;	-3.3441861875004741E-04
+2.8920000000000002E+01;	+2.9999740310667136E+00;	-3.3447848900211563E-04
+2.8960000000000001E+01;	+2.9999597348384883E+00;	-3.3453835925418386E-04
+2.9000000000000000E+01;	+2.9999609261908406E+00;	-3.3459822950625213E-04
+2.9039999999999999E+01;	+2.9999573521337841E+00;	-3.3474790513642272E-04
+2.9079999999999998E+01;	+2.9999668829526009E+00;	-3.3480777538849100E-04
+2.9120000000000001E+01;	+2.9999716483620094E+00;	-3.3492751589262750E-04
+2.9160000000000000E+01;	+2.9999597348384883E+00;	-3.3498738614469572E-04
+2.9200000000000003E+01;	+2.9999823705331781E+00;	-3.3501732127072986E-04
+2.9240000000000002E+01;	+2.9999716483620094E+00;	-3.3513706177486636E-04
+2.9280000000000001E+01;	+2.9999525867243757E+00;	-3.3525680227900287E-04
+2.9320000000000000E+01;	+2.9999525867243757E+00;	-3.3540647790917345E-04
+2.9359999999999999E+01;	+2.9999716483620094E+00;	-3.3540647790917345E-04
+2.9399999999999999E+01;	+2.9999502040196715E+00;	-3.3543641303520759E-04
+2.9439999999999998E+01;	+2.9999633088955449E+00;	-3.3552621841330995E-04
+2.9480000000000000E+01;	+2.9999573521337841E+00;	-3.3549628328727581E-04
+2.9520000000000000E+01;	+2.9999609261908406E+00;	-3.3549628328727581E-04
+2.9560000000000002E+01;	+2.9999645002478967E+00;	-3.3567589404348059E-04
+2.9600000000000001E+01;	+2.9999621175431925E+00;	-3.3567589404348059E-04
+2.9640000000000001E+01;	+2.9999680743049528E+00;	-3.3570582916951468E-04
+2.9680000000000000E+01;	+2.9999525867243757E+00;	-3.3579563454761704E-04
+2.9719999999999999E+01;	+2.9999609261908406E+00;	-3.3582556967365118E-04
+2.9759999999999998E+01;	+2.9999668829526009E+00;	-3.3582556967365118E-04
+2.9800000000000001E+01;	+2.9999835618855304E+00;	-3.3591537505175354E-04
+2.9840000000000000E+01;	+2.9999645002478967E+00;	-3.3597524530382182E-04
+2.9880000000000003E+01;	+2.9999716483620094E+00;	-3.3603511555589004E-04
+2.9920000000000002E+01;	+2.9999716483620094E+00;	-3.3609498580795832E-04
+2.9960000000000001E+01;	+2.9999573521337841E+00;	-3.3615485606002654E-04
+3.0000000000000000E+01;	+2.9999859445902346E+00;	-3.3612492093399240E-04
+3.0039999999999999E+01;	-4.4190594525862943E-05;	-5.6564948709787498E-03
+3.0079999999999998E+01;	-3.5851128061183991E-05;	-5.5267560347468589E-03
+3.0120000000000001E+01;	-3.8233832765377962E-05;	-5.3999807759923454E-03
+3.0160000000000000E+01;	-4.0616537469571933E-05;	-5.2764085757234843E-03
+3.0199999999999999E+01;	-3.8233832765377962E-05;	-5.1559196934361376E-03
+3.0239999999999998E+01;	-3.4659775709087060E-05;	-5.0384243237522027E-03
+3.0280000000000001E+01;	-3.7042480413281031E-05;	-4.9239524017977154E-03
+3.0320000000000000E+01;	-3.8233832765377962E-05;	-4.8124739924466390E-03
+3.0359999999999999E+01;	-3.2277071004893089E-05;	-4.7037795498167372E-03
+3.0399999999999999E+01;	-3.8233832765377962E-05;	-4.5977792685299064E-03
+3.0440000000000001E+01;	-3.4659775709087060E-05;	-4.4944731485861466E-03
+3.0480000000000000E+01;	-3.2277071004893089E-05;	-4.3936815792292522E-03
+3.0520000000000000E+01;	-3.3468423356990021E-05;	-4.2955243009633621E-03
+3.0559999999999999E+01;	-3.2277071004893089E-05;	-4.1997618327802013E-03
+3.0600000000000001E+01;	-3.7042480413281031E-05;	-4.1063941746797700E-03
+3.0640000000000001E+01;	-2.8703013948602188E-05;	-4.0153913915360346E-03
+3.0680000000000000E+01;	-3.8233832765377962E-05;	-3.9266636779708933E-03
+3.0719999999999999E+01;	-3.8233832765377962E-05;	-3.8400314232281399E-03
+3.0760000000000002E+01;	-3.8233832765377962E-05;	-3.7555544975598435E-03
+3.0800000000000001E+01;	-3.5851128061183991E-05;	-3.6732628360920381E-03
+3.0840000000000000E+01;	-3.5851128061183991E-05;	-3.5929768280685190E-03
+3.0879999999999999E+01;	-4.0616537469571933E-05;	-3.5145767329851497E-03
+3.0920000000000002E+01;	-3.2277071004893089E-05;	-3.4380924859679645E-03
+3.0960000000000001E+01;	-3.3468423356990021E-05;	-3.3633744113867924E-03
+3.1000000000000000E+01;	-3.4659775709087060E-05;	-3.2906919253759409E-03
+3.1039999999999999E+01;	-3.5851128061183991E-05;	-3.2197157415490341E-03
+3.1079999999999998E+01;	-3.4659775709087060E-05;	-3.1506254706622772E-03
+3.1120000000000001E+01;	-3.4659775709087060E-05;	-3.0830618912032607E-03
+3.1160000000000000E+01;	-3.9425185117475002E-05;	-3.0172046139281890E-03
+3.1199999999999999E+01;	-2.6320309244408217E-05;	-2.9528740280808578E-03
+3.1239999999999998E+01;	-3.1085718652796158E-05;	-2.8900401985352329E-03
+3.1280000000000001E+01;	-3.9425185117475002E-05;	-2.8290623468037231E-03
+3.1320000000000000E+01;	-3.5851128061183991E-05;	-2.7692519649875447E-03
+3.1359999999999999E+01;	-3.1085718652796158E-05;	-2.7109084043470382E-03
+3.1399999999999999E+01;	-3.7042480413281031E-05;	-2.6541214702603061E-03
+3.1440000000000001E+01;	-4.1807889821668972E-05;	-2.5987115519711433E-03
+3.1480000000000000E+01;	-4.0616537469571933E-05;	-2.5444691035973119E-03
+3.1520000000000000E+01;	-4.0616537469571933E-05;	-2.4916934763991525E-03
+3.1559999999999999E+01;	-3.3468423356990021E-05;	-2.4402349947464943E-03
+3.1600000000000001E+01;	-3.7042480413281031E-05;	-2.3899140478831327E-03
+3.1640000000000001E+01;	-3.5851128061183991E-05;	-2.3409102465652724E-03
+3.1680000000000000E+01;	-3.3468423356990021E-05;	-2.2931337854148115E-03
+3.1719999999999999E+01;	-3.1085718652796158E-05;	-2.2464948590536471E-03
+3.1760000000000002E+01;	-2.8703013948602188E-05;	-2.2008737269776433E-03
+3.1800000000000001E+01;	-3.1085718652796158E-05;	-2.1563901296909357E-03
+3.1840000000000000E+01;	-3.4659775709087060E-05;	-2.1128644564373201E-03
+3.1879999999999999E+01;	-3.2277071004893089E-05;	-2.0706559287292062E-03
+3.1920000000000002E+01;	-3.4659775709087060E-05;	-2.0292556494240135E-03
+3.1960000000000001E+01;	-3.7042480413281031E-05;	-1.9890527751601859E-03
+3.2000000000000000E+01;	-3.7042480413281031E-05;	-1.9496581492992795E-03
+3.2039999999999999E+01;	-3.7042480413281031E-05;	-1.9112813177235332E-03
+3.2079999999999998E+01;	-3.5851128061183991E-05;	-1.8739222804329471E-03
+3.2119999999999997E+01;	-3.3468423356990021E-05;	-1.8374014266713166E-03
+3.2159999999999997E+01;	-3.2277071004893089E-05;	-1.8016289510605389E-03
+3.2200000000000003E+01;	-4.0616537469571933E-05;	-1.7668143994828535E-03
+3.2240000000000002E+01;	-3.3468423356990021E-05;	-1.7328679665601576E-03
+3.2280000000000001E+01;	-2.1554899836020275E-05;	-1.6997896522924511E-03
+3.2320000000000000E+01;	-3.2277071004893089E-05;	-1.6672801054193930E-03
+3.2359999999999999E+01;	-3.2277071004893089E-05;	-1.6356985474533928E-03
+3.2399999999999999E+01;	-3.1085718652796158E-05;	-1.6047456271341093E-03
+3.2439999999999998E+01;	-3.3468423356990021E-05;	-1.5746308903437809E-03
+3.2479999999999997E+01;	-2.3937604540214246E-05;	-1.5453244019563743E-03
+3.2520000000000003E+01;	-3.5851128061183991E-05;	-1.5166764863417180E-03
+3.2560000000000002E+01;	-3.3468423356990021E-05;	-1.4886871434998128E-03
+3.2600000000000001E+01;	-2.9894366300699119E-05;	-1.4613563734306580E-03
+3.2640000000000001E+01;	-2.9894366300699119E-05;	-1.4345644356301174E-03
+3.2680000000000000E+01;	-2.7511661596505148E-05;	-1.4084310706023277E-03
+3.2719999999999999E+01;	-2.8703013948602188E-05;	-1.3829562783472886E-03
+3.2759999999999998E+01;	-3.2277071004893089E-05;	-1.3581101237389664E-03
+3.2799999999999997E+01;	-3.7042480413281031E-05;	-1.3338926067773605E-03
+3.2840000000000003E+01;	-3.1085718652796158E-05;	-1.3101839869583346E-03
+3.2880000000000003E+01;	-2.9894366300699119E-05;	-1.2870740696599913E-03
+3.2920000000000002E+01;	-2.0363547483923236E-05;	-1.2645927900083646E-03
+3.2960000000000001E+01;	-3.1085718652796158E-05;	-1.2425006669951816E-03
+3.3000000000000000E+01;	-3.7042480413281031E-05;	-1.2210371816287150E-03
+3.3039999999999999E+01;	-3.2277071004893089E-05;	-1.2000825934048286E-03
+3.3079999999999998E+01;	-2.3937604540214246E-05;	-1.1795470969454200E-03
+3.3119999999999997E+01;	-2.6320309244408217E-05;	-1.1595204976285914E-03
+3.3159999999999997E+01;	-2.6320309244408217E-05;	-1.1400626657064113E-03
+3.3200000000000003E+01;	-2.8703013948602188E-05;	-1.1208742499185381E-03
+3.3240000000000002E+01;	-2.8703013948602188E-05;	-1.1023743420294498E-03
+3.3280000000000001E+01;	-3.1085718652796158E-05;	-1.0841139151486344E-03
+3.3320000000000000E+01;	-2.6320309244408217E-05;	-1.0664521907885018E-03
+3.3359999999999999E+01;	-3.5851128061183991E-05;	-1.0491496879407784E-03
+3.3399999999999999E+01;	-2.2746252188117206E-05;	-1.0322064066054645E-03
+3.3439999999999998E+01;	-2.9894366300699119E-05;	-1.0156522819085943E-03
+3.3479999999999997E+01;	-3.2277071004893089E-05;	-9.9954718410223578E-04
+3.3520000000000003E+01;	-2.9894366300699119E-05;	-9.8383124293432100E-04
+3.3560000000000002E+01;	-2.6320309244408217E-05;	-9.6844458815278163E-04
+3.3600000000000001E+01;	-3.1085718652796158E-05;	-9.5350696026175403E-04
+3.3640000000000001E+01;	-3.2277071004893089E-05;	-9.3892855388313587E-04
+3.3680000000000000E+01;	-3.1085718652796158E-05;	-9.2461956363882496E-04
+3.3719999999999999E+01;	-4.0616537469571933E-05;	-9.1063985978088926E-04
+3.3759999999999998E+01;	-3.4659775709087060E-05;	-8.9695950718329484E-04
+3.3799999999999997E+01;	-3.5851128061183991E-05;	-8.8354857072000755E-04
+3.3840000000000003E+01;	-3.5851128061183991E-05;	-8.7064653139930042E-04
+3.3880000000000003E+01;	-3.3468423356990021E-05;	-8.5786423258272962E-04
+3.3920000000000002E+01;	-3.2277071004893089E-05;	-8.4547109040460252E-04
+3.3960000000000001E+01;	-2.9894366300699119E-05;	-8.3343716973888497E-04
+3.4000000000000000E+01;	-3.1085718652796158E-05;	-8.2161279495540618E-04
+3.4039999999999999E+01;	-2.6320309244408217E-05;	-8.1002790118020040E-04
+3.4079999999999998E+01;	-2.6320309244408217E-05;	-7.9865255328723348E-04
+3.4119999999999997E+01;	-3.1085718652796158E-05;	-7.8766636203271025E-04
+3.4159999999999997E+01;	-2.9894366300699119E-05;	-7.7694958691249406E-04
+3.4200000000000003E+01;	-3.9425185117475002E-05;	-7.6641242254848259E-04
+3.4240000000000002E+01;	-3.1085718652796158E-05;	-7.5611473919274413E-04
+3.4280000000000001E+01;	-2.8703013948602188E-05;	-7.4617627734941511E-04
+3.4320000000000000E+01;	-2.8703013948602188E-05;	-7.3653716676642738E-04
+3.4359999999999999E+01;	-2.8703013948602188E-05;	-7.2695792643550792E-04
+3.4399999999999999E+01;	-3.7042480413281031E-05;	-7.1758823198682722E-04
+3.4439999999999998E+01;	-3.7042480413281031E-05;	-7.0854782392452205E-04
+3.4480000000000004E+01;	-3.8233832765377962E-05;	-6.9962715636635322E-04
+3.4520000000000003E+01;	-3.7042480413281031E-05;	-6.9088609956438922E-04
+3.4560000000000002E+01;	-3.5851128061183991E-05;	-6.8241445889673225E-04
+3.4600000000000001E+01;	-3.4659775709087060E-05;	-6.7415236411131414E-04
+3.4640000000000001E+01;	-3.8233832765377962E-05;	-6.6609981520813501E-04
+3.4680000000000000E+01;	-3.4659775709087060E-05;	-6.5816700680909222E-04
+3.4719999999999999E+01;	-3.2277071004893089E-05;	-6.5035393891418609E-04
+3.4759999999999998E+01;	-2.9894366300699119E-05;	-6.4278035202755286E-04
+3.4799999999999997E+01;	-2.8703013948602188E-05;	-6.3556598665332907E-04
+3.4840000000000003E+01;	-3.2277071004893089E-05;	-6.2841149153117356E-04
+3.4880000000000003E+01;	-3.7042480413281031E-05;	-6.2131686666108633E-04
+3.4920000000000002E+01;	-2.6320309244408217E-05;	-6.1434198229513555E-04
+3.4960000000000001E+01;	-2.7511661596505148E-05;	-6.0766644918952605E-04
+3.5000000000000000E+01;	-3.4659775709087060E-05;	-6.0111065658805299E-04
+3.5039999999999999E+01;	-2.5128956892311177E-05;	-5.9476440986881880E-04
+3.5079999999999998E+01;	-3.2277071004893089E-05;	-5.8853790365372117E-04
+3.5119999999999997E+01;	-2.9894366300699119E-05;	-5.8225152718655525E-04
+3.5159999999999997E+01;	-3.1085718652796158E-05;	-5.7623456685369648E-04
+3.5200000000000003E+01;	-2.9894366300699119E-05;	-5.7045708752911060E-04
+3.5240000000000002E+01;	-2.9894366300699119E-05;	-5.6473947845659300E-04
+3.5280000000000001E+01;	-3.2277071004893089E-05;	-5.5911167476217782E-04
+3.5320000000000000E+01;	-3.3468423356990021E-05;	-5.5360361157189909E-04
+3.5359999999999999E+01;	-2.9894366300699119E-05;	-5.4827515913782518E-04
+3.5399999999999999E+01;	-3.1085718652796158E-05;	-5.4303651208185359E-04
+3.5439999999999998E+01;	-2.5128956892311177E-05;	-5.3785773527795016E-04
+3.5480000000000004E+01;	-3.1085718652796158E-05;	-5.3300824486042227E-04
+3.5520000000000003E+01;	-3.4659775709087060E-05;	-5.2806894906479184E-04
+3.5560000000000002E+01;	-3.9425185117475002E-05;	-5.2333919915140039E-04
+3.5600000000000001E+01;	-4.0616537469571933E-05;	-5.1878905999421356E-04
+3.5640000000000001E+01;	-3.4659775709087060E-05;	-5.1429879108909511E-04
+3.5680000000000000E+01;	-2.6320309244408217E-05;	-5.0977858705794242E-04
+3.5719999999999999E+01;	-3.5851128061183991E-05;	-5.0543799378299455E-04
+3.5759999999999998E+01;	-3.1085718652796158E-05;	-5.0121714101218314E-04
+3.5799999999999997E+01;	-2.8703013948602188E-05;	-4.9711602874550817E-04
+3.5840000000000003E+01;	-2.3937604540214246E-05;	-4.9319452723503804E-04
+3.5880000000000003E+01;	-3.1085718652796158E-05;	-4.8918322034646549E-04
+3.5920000000000002E+01;	-2.6320309244408217E-05;	-4.8535152421409766E-04
+3.5960000000000001E+01;	-3.4659775709087060E-05;	-4.8163956858586639E-04
+3.6000000000000000E+01;	-2.6320309244408217E-05;	-4.7801741833573743E-04
+3.6039999999999999E+01;	-3.3468423356990021E-05;	-4.7451500858974502E-04
+3.6079999999999998E+01;	-3.4659775709087060E-05;	-4.7089285833961606E-04
+3.6119999999999997E+01;	-3.8233832765377962E-05;	-4.6742038371965779E-04
+3.6159999999999997E+01;	-3.3468423356990021E-05;	-4.6406764960383597E-04
+3.6200000000000003E+01;	-2.8703013948602188E-05;	-4.6071491548801415E-04
+3.6240000000000002E+01;	-2.5128956892311177E-05;	-4.5766153263253356E-04
+3.6280000000000001E+01;	-2.3937604540214246E-05;	-4.5457821465101883E-04
+3.6320000000000000E+01;	-2.2746252188117206E-05;	-4.5155476692157237E-04
+3.6359999999999999E+01;	-2.8703013948602188E-05;	-4.4850138406609178E-04
+3.6399999999999999E+01;	-3.1085718652796158E-05;	-4.4568748221888418E-04
+3.6439999999999998E+01;	-3.2277071004893089E-05;	-4.4281371011960832E-04
+3.6480000000000004E+01;	-2.8703013948602188E-05;	-4.4011954877653723E-04
+3.6520000000000003E+01;	-2.9894366300699119E-05;	-4.3742538743346608E-04
+3.6560000000000002E+01;	-3.1085718652796158E-05;	-4.3485096659453149E-04
+3.6600000000000001E+01;	-3.7042480413281031E-05;	-4.3221667550352863E-04
+3.6640000000000001E+01;	-3.1085718652796158E-05;	-4.2973206004269640E-04
+3.6680000000000000E+01;	-2.9894366300699119E-05;	-4.2721750945583003E-04
+3.6719999999999999E+01;	-2.6320309244408217E-05;	-4.2476282912103189E-04
+3.6759999999999998E+01;	-3.2277071004893089E-05;	-4.2254762979450675E-04
+3.6799999999999997E+01;	-3.2277071004893089E-05;	-4.2024262508987925E-04
+3.6840000000000003E+01;	-4.0616537469571933E-05;	-4.1802742576335411E-04
+3.6880000000000003E+01;	-3.7042480413281031E-05;	-4.1575235618476075E-04
+3.6920000000000002E+01;	-3.7042480413281031E-05;	-4.1371676761444034E-04
+3.6960000000000001E+01;	-3.7042480413281031E-05;	-4.1165124391808584E-04
+3.7000000000000000E+01;	-3.7042480413281031E-05;	-4.0961565534776542E-04
+3.7039999999999999E+01;	-3.5851128061183991E-05;	-4.0766987215554742E-04
+3.7079999999999998E+01;	-2.7511661596505148E-05;	-4.0572408896332937E-04
+3.7119999999999997E+01;	-3.8233832765377962E-05;	-4.0383817602317960E-04
+3.7159999999999997E+01;	-2.6320309244408217E-05;	-4.0195226308302982E-04
+3.7200000000000003E+01;	-2.6320309244408217E-05;	-4.0006635014288005E-04
+3.7240000000000002E+01;	-3.2277071004893089E-05;	-3.9830017770686678E-04
+3.7280000000000001E+01;	-2.6320309244408217E-05;	-3.9659387552292173E-04
+3.7320000000000000E+01;	-3.2277071004893089E-05;	-3.9491750846501082E-04
+3.7359999999999999E+01;	-2.9894366300699119E-05;	-3.9330101165916819E-04
+3.7399999999999999E+01;	-3.8233832765377962E-05;	-3.9168451485332550E-04
+3.7439999999999998E+01;	-2.6320309244408217E-05;	-3.8997821266938045E-04
+3.7480000000000004E+01;	-2.8703013948602188E-05;	-3.8833178073750368E-04
+3.7520000000000003E+01;	-3.4659775709087060E-05;	-3.8683502443579749E-04
+3.7560000000000002E+01;	-3.4659775709087060E-05;	-3.8539813838615959E-04
+3.7600000000000001E+01;	-3.4659775709087060E-05;	-3.8387144695841926E-04
+3.7640000000000001E+01;	-3.1085718652796158E-05;	-3.8246449603481549E-04
+3.7680000000000000E+01;	-3.2277071004893089E-05;	-3.8111741536327995E-04
+3.7719999999999999E+01;	-3.2277071004893089E-05;	-3.7980026981777849E-04
+3.7759999999999998E+01;	-3.4659775709087060E-05;	-3.7845318914624294E-04
+3.7799999999999997E+01;	-3.8233832765377962E-05;	-3.7710610847470740E-04
+3.7840000000000003E+01;	-3.2277071004893089E-05;	-3.7581889805524008E-04
+3.7880000000000003E+01;	-3.9425185117475002E-05;	-3.7465142813990926E-04
+3.7920000000000002E+01;	-3.9425185117475002E-05;	-3.7342408797251021E-04
+3.7960000000000001E+01;	-3.9425185117475002E-05;	-3.7219674780511117E-04
+3.8000000000000000E+01;	-3.2277071004893089E-05;	-3.7096940763771207E-04
+3.8039999999999999E+01;	-2.9894366300699119E-05;	-3.6983187284841539E-04
+3.8079999999999998E+01;	-3.7042480413281031E-05;	-3.6872427318515285E-04
+3.8120000000000005E+01;	-3.3468423356990021E-05;	-3.6752686814378789E-04
+3.8159999999999997E+01;	-2.5128956892311177E-05;	-3.6647913873259357E-04
+3.8200000000000003E+01;	-2.6320309244408217E-05;	-3.6540147419536511E-04
+3.8240000000000002E+01;	-3.5851128061183991E-05;	-3.6441361503623907E-04
+3.8280000000000001E+01;	-3.1085718652796158E-05;	-3.6336588562504475E-04
+3.8320000000000000E+01;	-3.2277071004893089E-05;	-3.6228822108781629E-04
+3.8359999999999999E+01;	-2.9894366300699119E-05;	-3.6139016730679261E-04
+3.8399999999999999E+01;	-3.1085718652796158E-05;	-3.6034243789559829E-04
+3.8439999999999998E+01;	-3.4659775709087060E-05;	-3.5938451386250634E-04
+3.8480000000000004E+01;	-2.6320309244408217E-05;	-3.5845652495544852E-04
+3.8519999999999996E+01;	-3.1085718652796158E-05;	-3.5764827655252715E-04
+3.8560000000000002E+01;	-3.3468423356990021E-05;	-3.5675022277150347E-04
+3.8600000000000001E+01;	-2.9894366300699119E-05;	-3.5588210411651388E-04
+3.8640000000000001E+01;	-3.4659775709087060E-05;	-3.5504392058755842E-04
+3.8680000000000000E+01;	-2.5128956892311177E-05;	-3.5417580193256883E-04
+3.8719999999999999E+01;	-3.4659775709087060E-05;	-3.5342742378171574E-04
+3.8759999999999998E+01;	-2.6320309244408217E-05;	-3.5267904563086270E-04
+3.8799999999999997E+01;	-2.3937604540214246E-05;	-3.5193066748000960E-04
+3.8840000000000003E+01;	-3.3468423356990021E-05;	-3.5127209470725887E-04
+3.8880000000000003E+01;	-3.5851128061183991E-05;	-3.5055365168243992E-04
+3.8920000000000002E+01;	-3.3468423356990021E-05;	-3.4983520865762097E-04
+3.8960000000000001E+01;	-3.2277071004893089E-05;	-3.4911676563280201E-04
+3.9000000000000000E+01;	-2.8703013948602188E-05;	-3.4848812798608542E-04
+3.9039999999999999E+01;	-3.2277071004893089E-05;	-3.4773974983523233E-04
+3.9079999999999998E+01;	-3.2277071004893089E-05;	-3.4705124193644746E-04
+3.9120000000000005E+01;	-4.0616537469571933E-05;	-3.4642260428973087E-04
+3.9159999999999997E+01;	-3.7042480413281031E-05;	-3.4564429101284369E-04
+3.9200000000000003E+01;	-3.7042480413281031E-05;	-3.4498571824009296E-04
+3.9240000000000002E+01;	-2.9894366300699119E-05;	-3.4447682109751287E-04
+3.9280000000000001E+01;	-3.3468423356990021E-05;	-3.4393798882889864E-04
+3.9320000000000000E+01;	-2.2746252188117206E-05;	-3.4330935118218205E-04
+3.9359999999999999E+01;	-3.1085718652796158E-05;	-3.4280045403960196E-04
+3.9399999999999999E+01;	-3.1085718652796158E-05;	-3.4229155689702187E-04
+3.9439999999999998E+01;	-2.8703013948602188E-05;	-3.4172278950237350E-04
+3.9480000000000004E+01;	-2.8703013948602188E-05;	-3.4106421672962277E-04
+3.9519999999999996E+01;	-3.4659775709087060E-05;	-3.4067506009117918E-04
+3.9560000000000002E+01;	-3.2277071004893089E-05;	-3.4022603320066732E-04
+3.9600000000000001E+01;	-3.3468423356990021E-05;	-3.3974707118412137E-04
+3.9640000000000001E+01;	-3.7042480413281031E-05;	-3.3923817404154128E-04
+3.9680000000000000E+01;	-3.8233832765377962E-05;	-3.3884901740309763E-04
+3.9719999999999999E+01;	-3.4659775709087060E-05;	-3.3834012026051754E-04
+3.9759999999999998E+01;	-3.5851128061183991E-05;	-3.3783122311793745E-04
+3.9799999999999997E+01;	-2.8703013948602188E-05;	-3.3735226110139150E-04
+3.9840000000000003E+01;	-3.5851128061183991E-05;	-3.3687329908484550E-04
+3.9880000000000003E+01;	-3.8233832765377962E-05;	-3.3645420732036777E-04
+3.9920000000000002E+01;	-3.3468423356990021E-05;	-3.3597524530382182E-04
+3.9960000000000001E+01;	-2.6320309244408217E-05;	-3.3561602379141231E-04
+4.0000000000000000E+01;	-3.1085718652796158E-05;	-3.3525680227900287E-04
+4.0039999999999999E+01;	-3.3468423356990021E-05;	-3.3480777538849100E-04
+4.0079999999999998E+01;	-3.2277071004893089E-05;	-3.3441861875004741E-04
+4.0120000000000005E+01;	-3.4659775709087060E-05;	-3.3417913774177441E-04
+4.0159999999999997E+01;	-3.2277071004893089E-05;	-3.3370017572522840E-04
+4.0200000000000003E+01;	-3.3468423356990021E-05;	-3.3343075959092131E-04
+4.0240000000000002E+01;	-4.0616537469571933E-05;	-3.3301166782644359E-04
+4.0280000000000001E+01;	-3.9425185117475002E-05;	-3.3259257606196586E-04
+4.0320000000000000E+01;	-3.8233832765377962E-05;	-3.3226328967559049E-04
+4.0359999999999999E+01;	-3.5851128061183991E-05;	-3.3190406816318099E-04
+4.0399999999999999E+01;	-3.9425185117475002E-05;	-3.3160471690283976E-04
+4.0439999999999998E+01;	-3.8233832765377962E-05;	-3.3124549539043031E-04
+4.0480000000000004E+01;	-3.4659775709087060E-05;	-3.3091620900405495E-04
+4.0519999999999996E+01;	-3.7042480413281031E-05;	-3.3064679286974781E-04
+4.0560000000000002E+01;	-3.7042480413281031E-05;	-3.3040731186147486E-04
+4.0600000000000001E+01;	-3.4659775709087060E-05;	-3.3001815522303122E-04
+4.0640000000000001E+01;	-2.9894366300699119E-05;	-3.2968886883665591E-04
+4.0680000000000000E+01;	-3.4659775709087060E-05;	-3.2938951757631463E-04
+4.0719999999999999E+01;	-3.4659775709087060E-05;	-3.2912010144200754E-04
+4.0759999999999998E+01;	-3.5851128061183991E-05;	-3.2882075018166631E-04
